prefix	 next_hop	 masca	 interfata
b04bc0 2b04bc0 ffffff 2
b14bc0 2b14bc0 ffffff 1
b24bc0 2b24bc0 ffffff 2
b34bc0 2b34bc0 ffffff 1
b44bc0 2b44bc0 ffffff 0
b54bc0 2b54bc0 ffffff 1
b64bc0 2b64bc0 ffffff 2
b74bc0 2b74bc0 ffffff 2
b84bc0 2b84bc0 ffffff 1
b94bc0 2b94bc0 ffffff 3
ba4bc0 2ba4bc0 ffffff 1
bb4bc0 2bb4bc0 ffffff 1
bc4bc0 2bc4bc0 ffffff 3
bd4bc0 2bd4bc0 ffffff 3
be4bc0 2be4bc0 ffffff 0
bf4bc0 2bf4bc0 ffffff 2
c04bc0 2c04bc0 ffffff 2
c14bc0 2c14bc0 ffffff 1
c24bc0 2c24bc0 ffffff 3
c34bc0 2c34bc0 ffffff 3
c44bc0 2c44bc0 ffffff 0
c54bc0 2c54bc0 ffffff 2
c64bc0 2c64bc0 ffffff 0
c74bc0 2c74bc0 ffffff 0
c84bc0 2c84bc0 ffffff 3
c94bc0 2c94bc0 ffffff 2
ca4bc0 2ca4bc0 ffffff 3
cb4bc0 2cb4bc0 ffffff 1
cc4bc0 2cc4bc0 ffffff 1
cd4bc0 2cd4bc0 ffffff 2
ce4bc0 2ce4bc0 ffffff 1
cf4bc0 2cf4bc0 ffffff 2
d04bc0 2d04bc0 ffffff 3
d14bc0 2d14bc0 ffffff 3
d24bc0 2d24bc0 ffffff 2
d34bc0 2d34bc0 ffffff 1
d44bc0 2d44bc0 ffffff 3
d54bc0 2d54bc0 ffffff 2
d64bc0 2d64bc0 ffffff 3
d74bc0 2d74bc0 ffffff 0
d84bc0 2d84bc0 ffffff 1
d94bc0 2d94bc0 ffffff 2
da4bc0 2da4bc0 ffffff 0
db4bc0 2db4bc0 ffffff 2
dc4bc0 2dc4bc0 ffffff 3
dd4bc0 2dd4bc0 ffffff 2
de4bc0 2de4bc0 ffffff 0
df4bc0 2df4bc0 ffffff 1
e04bc0 2e04bc0 ffffff 2
e14bc0 2e14bc0 ffffff 3
e24bc0 2e24bc0 ffffff 1
e34bc0 2e34bc0 ffffff 1
e44bc0 2e44bc0 ffffff 0
e54bc0 2e54bc0 ffffff 3
e64bc0 2e64bc0 ffffff 1
e74bc0 2e74bc0 ffffff 3
e84bc0 2e84bc0 ffffff 2
e94bc0 2e94bc0 ffffff 3
ea4bc0 2ea4bc0 ffffff 0
eb4bc0 2eb4bc0 ffffff 2
ec4bc0 2ec4bc0 ffffff 3
ed4bc0 2ed4bc0 ffffff 3
ee4bc0 2ee4bc0 ffffff 1
ef4bc0 2ef4bc0 ffffff 1
f04bc0 2f04bc0 ffffff 3
f14bc0 2f14bc0 ffffff 0
f24bc0 2f24bc0 ffffff 2
f34bc0 2f34bc0 ffffff 3
f44bc0 2f44bc0 ffffff 1
f54bc0 2f54bc0 ffffff 1
f64bc0 2f64bc0 ffffff 2
f74bc0 2f74bc0 ffffff 0
f84bc0 2f84bc0 ffffff 0
f94bc0 2f94bc0 ffffff 2
fa4bc0 2fa4bc0 ffffff 1
fb4bc0 2fb4bc0 ffffff 3
fc4bc0 2fc4bc0 ffffff 0
fd4bc0 2fd4bc0 ffffff 2
fe4bc0 2fe4bc0 ffffff 2
ff4bc0 2ff4bc0 ffffff 0
44cc0 2044cc0 ffffff 1
54cc0 2054cc0 ffffff 0
64cc0 2064cc0 ffffff 2
74cc0 2074cc0 ffffff 1
84cc0 2084cc0 ffffff 1
94cc0 2094cc0 ffffff 3
a4cc0 20a4cc0 ffffff 0
b4cc0 20b4cc0 ffffff 1
c4cc0 20c4cc0 ffffff 1
d4cc0 20d4cc0 ffffff 3
e4cc0 20e4cc0 ffffff 3
f4cc0 20f4cc0 ffffff 3
104cc0 2104cc0 ffffff 3
114cc0 2114cc0 ffffff 2
124cc0 2124cc0 ffffff 0
134cc0 2134cc0 ffffff 1
144cc0 2144cc0 ffffff 3
154cc0 2154cc0 ffffff 0
164cc0 2164cc0 ffffff 0
174cc0 2174cc0 ffffff 0
184cc0 2184cc0 ffffff 3
194cc0 2194cc0 ffffff 1
1a4cc0 21a4cc0 ffffff 3
1b4cc0 21b4cc0 ffffff 1
1c4cc0 21c4cc0 ffffff 1
1d4cc0 21d4cc0 ffffff 1
1e4cc0 21e4cc0 ffffff 2
1f4cc0 21f4cc0 ffffff 2
204cc0 2204cc0 ffffff 2
214cc0 2214cc0 ffffff 3
224cc0 2224cc0 ffffff 0
234cc0 2234cc0 ffffff 3
244cc0 2244cc0 ffffff 3
254cc0 2254cc0 ffffff 0
264cc0 2264cc0 ffffff 3
274cc0 2274cc0 ffffff 2
284cc0 2284cc0 ffffff 3
294cc0 2294cc0 ffffff 3
2a4cc0 22a4cc0 ffffff 0
2b4cc0 22b4cc0 ffffff 2
2c4cc0 22c4cc0 ffffff 2
2d4cc0 22d4cc0 ffffff 0
2e4cc0 22e4cc0 ffffff 2
2f4cc0 22f4cc0 ffffff 0
304cc0 2304cc0 ffffff 0
314cc0 2314cc0 ffffff 1
324cc0 2324cc0 ffffff 3
334cc0 2334cc0 ffffff 1
344cc0 2344cc0 ffffff 0
354cc0 2354cc0 ffffff 3
364cc0 2364cc0 ffffff 2
374cc0 2374cc0 ffffff 2
384cc0 2384cc0 ffffff 2
394cc0 2394cc0 ffffff 1
3a4cc0 23a4cc0 ffffff 0
3b4cc0 23b4cc0 ffffff 3
3c4cc0 23c4cc0 ffffff 0
3d4cc0 23d4cc0 ffffff 1
3e4cc0 23e4cc0 ffffff 2
3f4cc0 23f4cc0 ffffff 1
404cc0 2404cc0 ffffff 2
414cc0 2414cc0 ffffff 0
424cc0 2424cc0 ffffff 0
434cc0 2434cc0 ffffff 3
444cc0 2444cc0 ffffff 3
454cc0 2454cc0 ffffff 2
464cc0 2464cc0 ffffff 1
474cc0 2474cc0 ffffff 2
484cc0 2484cc0 ffffff 1
494cc0 2494cc0 ffffff 0
4a4cc0 24a4cc0 ffffff 1
4b4cc0 24b4cc0 ffffff 0
4c4cc0 24c4cc0 ffffff 1
4d4cc0 24d4cc0 ffffff 1
4e4cc0 24e4cc0 ffffff 1
4f4cc0 24f4cc0 ffffff 1
504cc0 2504cc0 ffffff 2
514cc0 2514cc0 ffffff 3
524cc0 2524cc0 ffffff 2
534cc0 2534cc0 ffffff 2
544cc0 2544cc0 ffffff 2
554cc0 2554cc0 ffffff 3
564cc0 2564cc0 ffffff 2
574cc0 2574cc0 ffffff 2
584cc0 2584cc0 ffffff 1
594cc0 2594cc0 ffffff 1
5a4cc0 25a4cc0 ffffff 3
5b4cc0 25b4cc0 ffffff 0
5c4cc0 25c4cc0 ffffff 1
5d4cc0 25d4cc0 ffffff 3
5e4cc0 25e4cc0 ffffff 0
5f4cc0 25f4cc0 ffffff 2
604cc0 2604cc0 ffffff 2
614cc0 2614cc0 ffffff 0
624cc0 2624cc0 ffffff 2
634cc0 2634cc0 ffffff 2
644cc0 2644cc0 ffffff 1
654cc0 2654cc0 ffffff 1
664cc0 2664cc0 ffffff 3
674cc0 2674cc0 ffffff 0
684cc0 2684cc0 ffffff 2
694cc0 2694cc0 ffffff 1
6a4cc0 26a4cc0 ffffff 2
6b4cc0 26b4cc0 ffffff 0
6c4cc0 26c4cc0 ffffff 2
6d4cc0 26d4cc0 ffffff 3
6e4cc0 26e4cc0 ffffff 2
6f4cc0 26f4cc0 ffffff 3
704cc0 2704cc0 ffffff 2
714cc0 2714cc0 ffffff 2
724cc0 2724cc0 ffffff 0
734cc0 2734cc0 ffffff 1
744cc0 2744cc0 ffffff 1
754cc0 2754cc0 ffffff 3
764cc0 2764cc0 ffffff 2
774cc0 2774cc0 ffffff 0
784cc0 2784cc0 ffffff 2
794cc0 2794cc0 ffffff 1
7a4cc0 27a4cc0 ffffff 3
7b4cc0 27b4cc0 ffffff 1
7c4cc0 27c4cc0 ffffff 0
7d4cc0 27d4cc0 ffffff 0
7e4cc0 27e4cc0 ffffff 0
7f4cc0 27f4cc0 ffffff 2
804cc0 2804cc0 ffffff 3
814cc0 2814cc0 ffffff 3
824cc0 2824cc0 ffffff 2
834cc0 2834cc0 ffffff 1
844cc0 2844cc0 ffffff 1
854cc0 2854cc0 ffffff 2
864cc0 2864cc0 ffffff 0
874cc0 2874cc0 ffffff 1
884cc0 2884cc0 ffffff 0
894cc0 2894cc0 ffffff 1
8a4cc0 28a4cc0 ffffff 2
8b4cc0 28b4cc0 ffffff 1
8c4cc0 28c4cc0 ffffff 2
8d4cc0 28d4cc0 ffffff 0
8e4cc0 28e4cc0 ffffff 2
8f4cc0 28f4cc0 ffffff 1
904cc0 2904cc0 ffffff 0
914cc0 2914cc0 ffffff 3
924cc0 2924cc0 ffffff 2
934cc0 2934cc0 ffffff 1
944cc0 2944cc0 ffffff 0
954cc0 2954cc0 ffffff 1
964cc0 2964cc0 ffffff 3
974cc0 2974cc0 ffffff 2
984cc0 2984cc0 ffffff 1
994cc0 2994cc0 ffffff 0
9a4cc0 29a4cc0 ffffff 2
9b4cc0 29b4cc0 ffffff 2
9c4cc0 29c4cc0 ffffff 3
9d4cc0 29d4cc0 ffffff 2
9e4cc0 29e4cc0 ffffff 3
9f4cc0 29f4cc0 ffffff 1
a04cc0 2a04cc0 ffffff 0
a14cc0 2a14cc0 ffffff 0
a24cc0 2a24cc0 ffffff 2
a34cc0 2a34cc0 ffffff 2
a44cc0 2a44cc0 ffffff 1
a54cc0 2a54cc0 ffffff 2
a64cc0 2a64cc0 ffffff 0
a74cc0 2a74cc0 ffffff 0
a84cc0 2a84cc0 ffffff 3
a94cc0 2a94cc0 ffffff 3
aa4cc0 2aa4cc0 ffffff 0
ab4cc0 2ab4cc0 ffffff 3
ac4cc0 2ac4cc0 ffffff 3
ad4cc0 2ad4cc0 ffffff 3
ae4cc0 2ae4cc0 ffffff 1
af4cc0 2af4cc0 ffffff 0
b04cc0 2b04cc0 ffffff 0
b14cc0 2b14cc0 ffffff 0
b24cc0 2b24cc0 ffffff 2
b34cc0 2b34cc0 ffffff 0
b44cc0 2b44cc0 ffffff 2
b54cc0 2b54cc0 ffffff 1
b64cc0 2b64cc0 ffffff 2
b74cc0 2b74cc0 ffffff 2
b84cc0 2b84cc0 ffffff 3
b94cc0 2b94cc0 ffffff 1
ba4cc0 2ba4cc0 ffffff 0
bb4cc0 2bb4cc0 ffffff 0
bc4cc0 2bc4cc0 ffffff 3
bd4cc0 2bd4cc0 ffffff 0
be4cc0 2be4cc0 ffffff 1
bf4cc0 2bf4cc0 ffffff 3
c04cc0 2c04cc0 ffffff 3
c14cc0 2c14cc0 ffffff 3
c24cc0 2c24cc0 ffffff 3
c34cc0 2c34cc0 ffffff 3
c44cc0 2c44cc0 ffffff 2
c54cc0 2c54cc0 ffffff 3
c64cc0 2c64cc0 ffffff 3
c74cc0 2c74cc0 ffffff 2
c84cc0 2c84cc0 ffffff 2
c94cc0 2c94cc0 ffffff 0
ca4cc0 2ca4cc0 ffffff 3
cb4cc0 2cb4cc0 ffffff 3
cc4cc0 2cc4cc0 ffffff 1
cd4cc0 2cd4cc0 ffffff 1
ce4cc0 2ce4cc0 ffffff 1
cf4cc0 2cf4cc0 ffffff 3
d04cc0 2d04cc0 ffffff 0
d14cc0 2d14cc0 ffffff 1
d24cc0 2d24cc0 ffffff 3
d34cc0 2d34cc0 ffffff 3
d44cc0 2d44cc0 ffffff 2
d54cc0 2d54cc0 ffffff 1
d64cc0 2d64cc0 ffffff 2
d74cc0 2d74cc0 ffffff 0
d84cc0 2d84cc0 ffffff 2
d94cc0 2d94cc0 ffffff 2
da4cc0 2da4cc0 ffffff 0
db4cc0 2db4cc0 ffffff 1
dc4cc0 2dc4cc0 ffffff 3
dd4cc0 2dd4cc0 ffffff 1
de4cc0 2de4cc0 ffffff 0
df4cc0 2df4cc0 ffffff 3
e04cc0 2e04cc0 ffffff 2
e14cc0 2e14cc0 ffffff 1
e24cc0 2e24cc0 ffffff 2
e34cc0 2e34cc0 ffffff 3
e44cc0 2e44cc0 ffffff 0
e54cc0 2e54cc0 ffffff 0
e64cc0 2e64cc0 ffffff 3
e74cc0 2e74cc0 ffffff 0
e84cc0 2e84cc0 ffffff 0
e94cc0 2e94cc0 ffffff 0
ea4cc0 2ea4cc0 ffffff 2
eb4cc0 2eb4cc0 ffffff 1
ec4cc0 2ec4cc0 ffffff 3
ed4cc0 2ed4cc0 ffffff 1
ee4cc0 2ee4cc0 ffffff 3
ef4cc0 2ef4cc0 ffffff 1
f04cc0 2f04cc0 ffffff 2
f14cc0 2f14cc0 ffffff 0
f24cc0 2f24cc0 ffffff 3
f34cc0 2f34cc0 ffffff 3
f44cc0 2f44cc0 ffffff 2
f54cc0 2f54cc0 ffffff 2
f64cc0 2f64cc0 ffffff 3
f74cc0 2f74cc0 ffffff 0
f84cc0 2f84cc0 ffffff 1
f94cc0 2f94cc0 ffffff 0
fa4cc0 2fa4cc0 ffffff 2
fb4cc0 2fb4cc0 ffffff 0
fc4cc0 2fc4cc0 ffffff 0
fd4cc0 2fd4cc0 ffffff 2
fe4cc0 2fe4cc0 ffffff 1
ff4cc0 2ff4cc0 ffffff 0
44dc0 2044dc0 ffffff 0
54dc0 2054dc0 ffffff 1
64dc0 2064dc0 ffffff 2
74dc0 2074dc0 ffffff 0
84dc0 2084dc0 ffffff 2
94dc0 2094dc0 ffffff 2
a4dc0 20a4dc0 ffffff 2
b4dc0 20b4dc0 ffffff 2
c4dc0 20c4dc0 ffffff 3
d4dc0 20d4dc0 ffffff 3
e4dc0 20e4dc0 ffffff 1
f4dc0 20f4dc0 ffffff 3
104dc0 2104dc0 ffffff 3
114dc0 2114dc0 ffffff 0
124dc0 2124dc0 ffffff 1
134dc0 2134dc0 ffffff 1
144dc0 2144dc0 ffffff 2
154dc0 2154dc0 ffffff 3
164dc0 2164dc0 ffffff 2
174dc0 2174dc0 ffffff 0
184dc0 2184dc0 ffffff 1
194dc0 2194dc0 ffffff 2
1a4dc0 21a4dc0 ffffff 3
1b4dc0 21b4dc0 ffffff 3
1c4dc0 21c4dc0 ffffff 2
1d4dc0 21d4dc0 ffffff 2
1e4dc0 21e4dc0 ffffff 1
1f4dc0 21f4dc0 ffffff 0
204dc0 2204dc0 ffffff 3
214dc0 2214dc0 ffffff 0
224dc0 2224dc0 ffffff 1
234dc0 2234dc0 ffffff 3
244dc0 2244dc0 ffffff 1
254dc0 2254dc0 ffffff 1
264dc0 2264dc0 ffffff 3
274dc0 2274dc0 ffffff 3
284dc0 2284dc0 ffffff 0
294dc0 2294dc0 ffffff 3
2a4dc0 22a4dc0 ffffff 0
2b4dc0 22b4dc0 ffffff 1
2c4dc0 22c4dc0 ffffff 3
2d4dc0 22d4dc0 ffffff 3
2e4dc0 22e4dc0 ffffff 3
2f4dc0 22f4dc0 ffffff 1
304dc0 2304dc0 ffffff 3
314dc0 2314dc0 ffffff 3
324dc0 2324dc0 ffffff 1
334dc0 2334dc0 ffffff 1
344dc0 2344dc0 ffffff 1
354dc0 2354dc0 ffffff 1
364dc0 2364dc0 ffffff 1
374dc0 2374dc0 ffffff 1
384dc0 2384dc0 ffffff 2
394dc0 2394dc0 ffffff 1
3a4dc0 23a4dc0 ffffff 2
3b4dc0 23b4dc0 ffffff 0
3c4dc0 23c4dc0 ffffff 0
3d4dc0 23d4dc0 ffffff 0
3e4dc0 23e4dc0 ffffff 2
3f4dc0 23f4dc0 ffffff 1
404dc0 2404dc0 ffffff 2
414dc0 2414dc0 ffffff 3
424dc0 2424dc0 ffffff 3
434dc0 2434dc0 ffffff 3
444dc0 2444dc0 ffffff 1
454dc0 2454dc0 ffffff 0
464dc0 2464dc0 ffffff 3
474dc0 2474dc0 ffffff 2
484dc0 2484dc0 ffffff 3
494dc0 2494dc0 ffffff 3
4a4dc0 24a4dc0 ffffff 0
4b4dc0 24b4dc0 ffffff 2
4c4dc0 24c4dc0 ffffff 3
4d4dc0 24d4dc0 ffffff 1
4e4dc0 24e4dc0 ffffff 1
4f4dc0 24f4dc0 ffffff 1
504dc0 2504dc0 ffffff 0
514dc0 2514dc0 ffffff 1
524dc0 2524dc0 ffffff 2
534dc0 2534dc0 ffffff 3
544dc0 2544dc0 ffffff 3
554dc0 2554dc0 ffffff 1
564dc0 2564dc0 ffffff 2
574dc0 2574dc0 ffffff 2
584dc0 2584dc0 ffffff 2
594dc0 2594dc0 ffffff 3
5a4dc0 25a4dc0 ffffff 2
5b4dc0 25b4dc0 ffffff 1
5c4dc0 25c4dc0 ffffff 0
5d4dc0 25d4dc0 ffffff 2
5e4dc0 25e4dc0 ffffff 3
5f4dc0 25f4dc0 ffffff 3
604dc0 2604dc0 ffffff 1
614dc0 2614dc0 ffffff 3
624dc0 2624dc0 ffffff 1
634dc0 2634dc0 ffffff 2
644dc0 2644dc0 ffffff 2
654dc0 2654dc0 ffffff 2
664dc0 2664dc0 ffffff 3
674dc0 2674dc0 ffffff 1
684dc0 2684dc0 ffffff 2
694dc0 2694dc0 ffffff 0
6a4dc0 26a4dc0 ffffff 2
6b4dc0 26b4dc0 ffffff 1
6c4dc0 26c4dc0 ffffff 0
6d4dc0 26d4dc0 ffffff 3
6e4dc0 26e4dc0 ffffff 3
6f4dc0 26f4dc0 ffffff 2
704dc0 2704dc0 ffffff 3
714dc0 2714dc0 ffffff 0
724dc0 2724dc0 ffffff 3
734dc0 2734dc0 ffffff 1
744dc0 2744dc0 ffffff 0
754dc0 2754dc0 ffffff 0
764dc0 2764dc0 ffffff 0
774dc0 2774dc0 ffffff 2
784dc0 2784dc0 ffffff 3
794dc0 2794dc0 ffffff 0
7a4dc0 27a4dc0 ffffff 2
7b4dc0 27b4dc0 ffffff 2
7c4dc0 27c4dc0 ffffff 2
7d4dc0 27d4dc0 ffffff 0
7e4dc0 27e4dc0 ffffff 1
7f4dc0 27f4dc0 ffffff 1
804dc0 2804dc0 ffffff 2
814dc0 2814dc0 ffffff 3
824dc0 2824dc0 ffffff 0
834dc0 2834dc0 ffffff 2
844dc0 2844dc0 ffffff 2
854dc0 2854dc0 ffffff 2
864dc0 2864dc0 ffffff 1
874dc0 2874dc0 ffffff 2
884dc0 2884dc0 ffffff 1
894dc0 2894dc0 ffffff 3
8a4dc0 28a4dc0 ffffff 2
8b4dc0 28b4dc0 ffffff 0
8c4dc0 28c4dc0 ffffff 2
8d4dc0 28d4dc0 ffffff 2
8e4dc0 28e4dc0 ffffff 2
8f4dc0 28f4dc0 ffffff 3
904dc0 2904dc0 ffffff 0
914dc0 2914dc0 ffffff 3
924dc0 2924dc0 ffffff 1
934dc0 2934dc0 ffffff 1
944dc0 2944dc0 ffffff 1
954dc0 2954dc0 ffffff 3
964dc0 2964dc0 ffffff 3
974dc0 2974dc0 ffffff 2
984dc0 2984dc0 ffffff 1
994dc0 2994dc0 ffffff 0
9a4dc0 29a4dc0 ffffff 1
9b4dc0 29b4dc0 ffffff 2
9c4dc0 29c4dc0 ffffff 2
9d4dc0 29d4dc0 ffffff 3
9e4dc0 29e4dc0 ffffff 2
9f4dc0 29f4dc0 ffffff 3
a04dc0 2a04dc0 ffffff 0
a14dc0 2a14dc0 ffffff 0
a24dc0 2a24dc0 ffffff 1
a34dc0 2a34dc0 ffffff 1
a44dc0 2a44dc0 ffffff 1
a54dc0 2a54dc0 ffffff 2
a64dc0 2a64dc0 ffffff 1
a74dc0 2a74dc0 ffffff 1
a84dc0 2a84dc0 ffffff 0
a94dc0 2a94dc0 ffffff 0
aa4dc0 2aa4dc0 ffffff 0
ab4dc0 2ab4dc0 ffffff 0
ac4dc0 2ac4dc0 ffffff 2
ad4dc0 2ad4dc0 ffffff 0
ae4dc0 2ae4dc0 ffffff 1
af4dc0 2af4dc0 ffffff 1
b04dc0 2b04dc0 ffffff 1
b14dc0 2b14dc0 ffffff 0
b24dc0 2b24dc0 ffffff 3
b34dc0 2b34dc0 ffffff 1
b44dc0 2b44dc0 ffffff 2
b54dc0 2b54dc0 ffffff 0
b64dc0 2b64dc0 ffffff 1
b74dc0 2b74dc0 ffffff 3
b84dc0 2b84dc0 ffffff 1
b94dc0 2b94dc0 ffffff 2
ba4dc0 2ba4dc0 ffffff 0
bb4dc0 2bb4dc0 ffffff 2
bc4dc0 2bc4dc0 ffffff 0
bd4dc0 2bd4dc0 ffffff 0
be4dc0 2be4dc0 ffffff 1
bf4dc0 2bf4dc0 ffffff 1
c04dc0 2c04dc0 ffffff 2
c14dc0 2c14dc0 ffffff 0
c24dc0 2c24dc0 ffffff 3
c34dc0 2c34dc0 ffffff 1
c44dc0 2c44dc0 ffffff 2
c54dc0 2c54dc0 ffffff 3
c64dc0 2c64dc0 ffffff 0
c74dc0 2c74dc0 ffffff 2
c84dc0 2c84dc0 ffffff 2
c94dc0 2c94dc0 ffffff 0
ca4dc0 2ca4dc0 ffffff 1
cb4dc0 2cb4dc0 ffffff 3
cc4dc0 2cc4dc0 ffffff 1
cd4dc0 2cd4dc0 ffffff 1
ce4dc0 2ce4dc0 ffffff 3
cf4dc0 2cf4dc0 ffffff 1
d04dc0 2d04dc0 ffffff 0
d14dc0 2d14dc0 ffffff 1
d24dc0 2d24dc0 ffffff 2
d34dc0 2d34dc0 ffffff 3
d44dc0 2d44dc0 ffffff 2
d54dc0 2d54dc0 ffffff 2
d64dc0 2d64dc0 ffffff 0
d74dc0 2d74dc0 ffffff 3
d84dc0 2d84dc0 ffffff 3
d94dc0 2d94dc0 ffffff 0
da4dc0 2da4dc0 ffffff 1
db4dc0 2db4dc0 ffffff 0
dc4dc0 2dc4dc0 ffffff 0
dd4dc0 2dd4dc0 ffffff 0
de4dc0 2de4dc0 ffffff 2
df4dc0 2df4dc0 ffffff 0
e04dc0 2e04dc0 ffffff 1
e14dc0 2e14dc0 ffffff 0
e24dc0 2e24dc0 ffffff 2
e34dc0 2e34dc0 ffffff 0
e44dc0 2e44dc0 ffffff 2
e54dc0 2e54dc0 ffffff 1
e64dc0 2e64dc0 ffffff 1
e74dc0 2e74dc0 ffffff 1
e84dc0 2e84dc0 ffffff 0
e94dc0 2e94dc0 ffffff 3
ea4dc0 2ea4dc0 ffffff 3
eb4dc0 2eb4dc0 ffffff 3
ec4dc0 2ec4dc0 ffffff 0
ed4dc0 2ed4dc0 ffffff 0
ee4dc0 2ee4dc0 ffffff 3
ef4dc0 2ef4dc0 ffffff 3
f04dc0 2f04dc0 ffffff 1
f14dc0 2f14dc0 ffffff 2
f24dc0 2f24dc0 ffffff 3
f34dc0 2f34dc0 ffffff 2
f44dc0 2f44dc0 ffffff 3
f54dc0 2f54dc0 ffffff 3
f64dc0 2f64dc0 ffffff 2
f74dc0 2f74dc0 ffffff 0
f84dc0 2f84dc0 ffffff 1
f94dc0 2f94dc0 ffffff 2
fa4dc0 2fa4dc0 ffffff 2
fb4dc0 2fb4dc0 ffffff 2
fc4dc0 2fc4dc0 ffffff 0
fd4dc0 2fd4dc0 ffffff 2
fe4dc0 2fe4dc0 ffffff 1
ff4dc0 2ff4dc0 ffffff 0
44ec0 2044ec0 ffffff 1
54ec0 2054ec0 ffffff 3
64ec0 2064ec0 ffffff 2
74ec0 2074ec0 ffffff 3
84ec0 2084ec0 ffffff 3
94ec0 2094ec0 ffffff 1
a4ec0 20a4ec0 ffffff 0
b4ec0 20b4ec0 ffffff 2
c4ec0 20c4ec0 ffffff 2
d4ec0 20d4ec0 ffffff 1
e4ec0 20e4ec0 ffffff 3
f4ec0 20f4ec0 ffffff 3
104ec0 2104ec0 ffffff 3
114ec0 2114ec0 ffffff 1
124ec0 2124ec0 ffffff 2
134ec0 2134ec0 ffffff 1
144ec0 2144ec0 ffffff 0
154ec0 2154ec0 ffffff 3
164ec0 2164ec0 ffffff 0
174ec0 2174ec0 ffffff 1
184ec0 2184ec0 ffffff 1
194ec0 2194ec0 ffffff 0
1a4ec0 21a4ec0 ffffff 3
1b4ec0 21b4ec0 ffffff 3
1c4ec0 21c4ec0 ffffff 3
1d4ec0 21d4ec0 ffffff 1
1e4ec0 21e4ec0 ffffff 3
1f4ec0 21f4ec0 ffffff 0
204ec0 2204ec0 ffffff 3
214ec0 2214ec0 ffffff 3
224ec0 2224ec0 ffffff 1
234ec0 2234ec0 ffffff 1
244ec0 2244ec0 ffffff 1
254ec0 2254ec0 ffffff 0
264ec0 2264ec0 ffffff 3
274ec0 2274ec0 ffffff 1
284ec0 2284ec0 ffffff 1
294ec0 2294ec0 ffffff 3
2a4ec0 22a4ec0 ffffff 2
2b4ec0 22b4ec0 ffffff 3
2c4ec0 22c4ec0 ffffff 1
2d4ec0 22d4ec0 ffffff 3
2e4ec0 22e4ec0 ffffff 1
2f4ec0 22f4ec0 ffffff 2
304ec0 2304ec0 ffffff 3
314ec0 2314ec0 ffffff 0
324ec0 2324ec0 ffffff 0
334ec0 2334ec0 ffffff 2
344ec0 2344ec0 ffffff 0
354ec0 2354ec0 ffffff 3
364ec0 2364ec0 ffffff 2
374ec0 2374ec0 ffffff 2
384ec0 2384ec0 ffffff 3
394ec0 2394ec0 ffffff 3
3a4ec0 23a4ec0 ffffff 3
3b4ec0 23b4ec0 ffffff 1
3c4ec0 23c4ec0 ffffff 3
3d4ec0 23d4ec0 ffffff 2
3e4ec0 23e4ec0 ffffff 3
3f4ec0 23f4ec0 ffffff 1
404ec0 2404ec0 ffffff 1
414ec0 2414ec0 ffffff 0
424ec0 2424ec0 ffffff 3
434ec0 2434ec0 ffffff 1
444ec0 2444ec0 ffffff 1
454ec0 2454ec0 ffffff 0
464ec0 2464ec0 ffffff 1
474ec0 2474ec0 ffffff 3
484ec0 2484ec0 ffffff 0
494ec0 2494ec0 ffffff 2
4a4ec0 24a4ec0 ffffff 3
4b4ec0 24b4ec0 ffffff 1
4c4ec0 24c4ec0 ffffff 3
4d4ec0 24d4ec0 ffffff 1
4e4ec0 24e4ec0 ffffff 1
4f4ec0 24f4ec0 ffffff 3
504ec0 2504ec0 ffffff 1
514ec0 2514ec0 ffffff 3
524ec0 2524ec0 ffffff 2
534ec0 2534ec0 ffffff 3
544ec0 2544ec0 ffffff 1
554ec0 2554ec0 ffffff 3
564ec0 2564ec0 ffffff 3
574ec0 2574ec0 ffffff 0
584ec0 2584ec0 ffffff 0
594ec0 2594ec0 ffffff 2
5a4ec0 25a4ec0 ffffff 2
5b4ec0 25b4ec0 ffffff 1
5c4ec0 25c4ec0 ffffff 1
5d4ec0 25d4ec0 ffffff 0
5e4ec0 25e4ec0 ffffff 0
5f4ec0 25f4ec0 ffffff 3
604ec0 2604ec0 ffffff 1
614ec0 2614ec0 ffffff 3
624ec0 2624ec0 ffffff 3
634ec0 2634ec0 ffffff 2
644ec0 2644ec0 ffffff 0
654ec0 2654ec0 ffffff 0
664ec0 2664ec0 ffffff 0
674ec0 2674ec0 ffffff 2
684ec0 2684ec0 ffffff 3
694ec0 2694ec0 ffffff 0
6a4ec0 26a4ec0 ffffff 2
6b4ec0 26b4ec0 ffffff 2
6c4ec0 26c4ec0 ffffff 1
6d4ec0 26d4ec0 ffffff 1
6e4ec0 26e4ec0 ffffff 0
6f4ec0 26f4ec0 ffffff 1
704ec0 2704ec0 ffffff 1
714ec0 2714ec0 ffffff 2
724ec0 2724ec0 ffffff 0
734ec0 2734ec0 ffffff 3
744ec0 2744ec0 ffffff 3
754ec0 2754ec0 ffffff 1
764ec0 2764ec0 ffffff 0
774ec0 2774ec0 ffffff 3
784ec0 2784ec0 ffffff 1
794ec0 2794ec0 ffffff 0
7a4ec0 27a4ec0 ffffff 0
7b4ec0 27b4ec0 ffffff 1
7c4ec0 27c4ec0 ffffff 0
7d4ec0 27d4ec0 ffffff 0
7e4ec0 27e4ec0 ffffff 0
7f4ec0 27f4ec0 ffffff 2
804ec0 2804ec0 ffffff 1
814ec0 2814ec0 ffffff 0
